ID	content	Câu hỏi/External ID
utc2_a_3987	" bạn tới phòng 10d3 hỏi đi bạn, cái này ad không rõ."	__import__.utc2_q_3987
utc2_a_3988	" 10% hay bao nhiêu % ad không biết nha bạn! chỉ biết là số tiền học bổng phân bổ về cho từng lớp tính theo số tiền học phí mà lớp đó đã đóng. Bạn đã bao giờ nghe câu ""thằng chột làm vua xứ mù"" hay câu..... ""làm tớ thằng khôn còn hơn làm thầy thằng dại không?"" Bạn được học ở 1 lớp toàn người giỏi ad lại thấy bạn may mắn quá!"	__import__.utc2_q_3988
utc2_a_3989	 Ad để ý cứ tới thời gian xét cảnh cáo/thôi học lại có nhiều câu hỏi về bảo lưu / tạm nghỉ....	__import__.utc2_q_3989
utc2_a_3990	 Không đâu... khi tính trung bình tích lũy vẫn lấy điểm cũ (nếu cao hơn) mà! Thầy Toản trả lời mấy lần rồi!	__import__.utc2_q_3990
utc2_a_3991	" thì tới phòng đào tạo trình giấy, trình chứng minh nhân dân và nhận thôi bạn ạ. không nhận thay tại buổi lễ nhé."	__import__.utc2_q_3991
utc2_a_3992	 Điểm trung bình tích lũy từ 3.2 - 3.59 (*) Không yêu cầu mọi môn phải trên 5.0	__import__.utc2_q_3992
utc2_a_3993	 bạn gọi tới phòng tài chính kế toán hỏi đi bạn... có thể cấu hình hệ thống nộp online bị nhập sai lớp của bạn. lớp của ad đúng mà!	__import__.utc2_q_3993
utc2_a_3994	 sau khi có điểm rèn luyện xong (hội đồng cấp trường họp thông qua -đợi 15 ngày nhận thắc mắc từ sv rồi mới ra quyết định) thì mới xét học bổng nha bạn.	__import__.utc2_q_3994
utc2_a_3995	 Anh bạn phải làm giấy ủy quyền có xác nhận của Công an thì bạn mới nhận thay được.	__import__.utc2_q_3995
utc2_a_3996	" K52 liên thông chính quy có lễ phát bằng rồi mà bạn (<a href=""http://utc2.edu.vn/?mid=2&amp;pages=chitiet&amp;DM=15&amp;ID=767"">http://utc2.edu.vn/?mid=2&amp;pages=chitiet&amp;DM=15&amp;ID=767</a>). Bạn thuộc diện nhận bằng trễn hạn hì không có được tổ chức lễ đâu!"	__import__.utc2_q_3996
utc2_a_3997	 Mọi người thường nói đợt học tháng 6 và tháng 12 cho ngắn gọn chứ thực ra thì đó là đợt đă ký học lại bạn nhé. Học thì có thể rải rác vào các tháng trong học kỳ 1 và kỳ 2	__import__.utc2_q_3997
utc2_a_3998	 cháu cũng hiểu bác góp ý đó ạ... nhưng mà giữa vài nghìn người thì chắc chắn không tránh khỏi có ý kiến này ý kiến khác đâu! bác bỏ qua đi bác. Hy vọng sắp tới bác còn gửi nhiều góp ý nữa để utc2 và sinh viên xem và điều chỉnh bản thân. p.s. bác pm cho cháu số đt con gái bác nhé :D - cháu hỏi bài thôi....	__import__.utc2_q_3998
utc2_a_3999	 ad sẽ hỏi thầy cô ở phòng đào tạo xem sao... vụ này ad cũng chưa nghĩ tới	__import__.utc2_q_3999
utc2_a_4000	" Những bạn nhận bằng trễ hạn thì phải đợi thông báo ""Mời nhận bằng"" (ví dụ: <a href=""http://utc2.edu.vn/?mid=6&amp;pages=chitiet&amp;DM=21&amp;ID=905"">http://utc2.edu.vn/?mid=6&amp;pages=chitiet&amp;DM=21&amp;ID=905</a>) nhé bạn.... bao giờ có cho đợt của bạn thì ad chịu"	__import__.utc2_q_4000
utc2_a_4001	" ặc ặc... ad đọc ý kiến này lại nghĩ bạn ""mong"" có tên trong danh sách đó!!! Danh sách này có nhiều sheet, bạn kiểm tra sheet ứng với lớp mình, nếu không có tên trong đó thì nhớ mời ad ly bia ăn mừng nhé"	__import__.utc2_q_4001
utc2_a_4002	" Bạn cứ tới phòng 5D3 xin cấp, muốn in bảng điểm toàn khóa hay trong học kỳ/năm học nào thì đăng ký ở đó luôn"	__import__.utc2_q_4002
utc2_a_4003	" Ad nghĩ bạn có sự nhầm lẫn ở ""Thông báo nhận hồ sơ xét miễn giảm học phí""..... Ad có tên ở danh sách những người được miễn/giảm học phí ở kỳ 1 vừa rồi và không phải làm lại hồ sơ.  Bạn vẫn phải nộp học phí bình thường khi chưa có quyết định tên bạn trong danh sách miễn giảm học phí học kỳ 2 nhé."	__import__.utc2_q_4003
utc2_a_4004	 Câu này hỏi nhiều lắm rồi.... ad không biết cụ thể là bao nhiêu % đâu!	__import__.utc2_q_4004
utc2_a_4005	 bạn đủ điều kiện xét nhận học bổng loại khá... được hay không thì chưa biết nha bạn.	__import__.utc2_q_4005
utc2_a_4006	 Không chuyển ngành được đâu bạn nhé.	__import__.utc2_q_4006
utc2_a_4007	" Nhưng thật tiếc cháu cug ko tham gia nghiên cứu khoa học. Con bé tỏ ra rất buồn và chán, dịp nghĩ lễ lần nay nó đòi về nhà chơi 10 ngày..Tôi hiểu cháu đang chán học và mất đi động lực vươn lên. Cháu nói là vì năm nay ko đk nckh nên đàng nào kì này và kì sau cũng ko được hb...Cháu cũng chia sẽ năm sau cháu và có lẽ cả lop sẽ đk tham gia nckh để dc hkxs thì mới có cơ hội hb chứ ko có ý nghiên cứu tìm tòi đề tài. Cháu chào bác, nếu bạn ấy có điểm đứng thứ 2 của lớp thì cháu dám chắc là bạn ấy sẽ được hb kỳ này đấy bác. Số lượng đề tài NCKH của sinh viên utc2 cháu theo dõi mấy năm nay rất ít, chỉ khoảng &gt;40 đề tài trong khi số sinh viên &gt;7000, cháu nghĩ + điểm rèn luyện cho ai đăng ký làm NCKH SV là vì chuyện này. p.s. Học kỳ này cháu cùng 1 bạn nữa cũng đăng ký 1 đề tài bác ạ"	__import__.utc2_q_4007
utc2_a_4008	" không biết ở đâu có con số 10% đó, ad hỏi thầy cô mấy lần mà chưa được khẳng định cụ thể số % của là bao nhiêu đâu. thầy cô chỉ nói quy định được chi học bổng tối đa 15% số tiền học phí thu được thôi"	__import__.utc2_q_4008
utc2_a_4009	 Chắc có CMND là được rồi bạn ạ	__import__.utc2_q_4009
utc2_a_4010	" Bạn chịu khó dõi thông báo ""Mời nhận bằng tốt nghiệp"" thì mới rõ... cụ thể lúc nào thì ad có hỏi nhưng cũng chưa có trả lời cụ thể."	__import__.utc2_q_4010
utc2_a_4011	" Trước thì tính theo thang 10, 2 kỳ vừa rồi ad lại thấy tính theo thang 4"	__import__.utc2_q_4011
utc2_a_4012	 Không có chế độ gì cho hộ cận nghèo đâu.	__import__.utc2_q_4012
utc2_a_4013	 điểm môn học bao gồm cả điểm thi (70%) và điểm quá trình (30%). khi xét học bổng trường mình xét theo điểm cuối cùng của môn học đó nha bạn.	__import__.utc2_q_4013
utc2_a_4014	 Phòng 7D3 thẳng tiến đi bạn ơi... chắc bạn trúng số độc đắc rồi!	__import__.utc2_q_4014
utc2_a_4015	 Sao bạn nói là những người đăng ký tham gia đề tài NCKH cả kỳ qua chưa làm được gì? Nếu dễ vậy ad khuyên bạn năm sau hãy cứ đăng ký 1-2 đề tài làm cho vui để được thưởng điểm rèn luyện	__import__.utc2_q_4015
utc2_a_4016	" Rất thông cảm với bạn nhưng theo ad cái này cũng giống như bạn đi ở trọ thôi.... bạn đã thuê phòng trọ, bạn không ở liền 3 tháng nhưng tiền thuê trọ bạn vẫn phải đóng đó thôi."	__import__.utc2_q_4016
utc2_a_4017	" Không có gì là không thể nha bạn! Bạn cải thiện 8 môn toàn 7-8 thì vẫn bằng khá như thường, vấn đề là bạn phải quyết tâm và xác định ""Đánh chắc - thắng chắc"" như đại tướng VNG đã làm."	__import__.utc2_q_4017
utc2_a_4018	" lấy từ trên cao xuống thấp, tới khi hết số tiền học bổng phân bổ cho lớp thì dừng lại. bao nhiêu % thì ad chịu"	__import__.utc2_q_4018
utc2_a_4019	 Kỳ 1 năm nhất bạn bị dưới 0.8 --&gt; cảnh cáo lần 1 Năm nay có gì khác không thì ad không biết. Nếu vẫn như mọi năm thì bạn chỉ bị cảnh cáo 1 lần ở kỳ 1 còn kỳ 2 bạn thoát.	__import__.utc2_q_4019
utc2_a_4020	 Ad thấy thông báo nhận hố sơ xét miễn giảm tới giữa tháng 4/2015 thì bây giờ làm sao có hả bạn?	__import__.utc2_q_4020
utc2_a_4021	 Thông tin mới nhất ad vừa biết được (chưa có thông báo) là ngày 9 và 10/4/2015 sẽ nhận bằng	__import__.utc2_q_4021
utc2_a_4022	" Sổ tay K54 in từ tháng 8/2013 nhưng tới 12/2/2014 nhà trường có ra Quyết định số 300 quy định từ 3.0-3.9 được 0.5 . <a href=""http://utc2.edu.vn/?mid=6&amp;pages=chitiet&amp;DM=98&amp;ID=661"">http://utc2.edu.vn/?mid=6&amp;pages=chitiet&amp;DM=98&amp;ID=661</a>"	__import__.utc2_q_4022
utc2_a_4023	 Ad hỏi cô ở phòng 5D3 thì cô nói không tính nhé bạn.	__import__.utc2_q_4023
utc2_a_4024	" Bạn mở cuốn sổ tay sinh viên k55 ra, đổi từng điểm ở thang 10 qua thang 4 rồi tính trung bình như công thức trong sổ tay là được."	__import__.utc2_q_4024
utc2_a_4025	" Phòng 5D3 thẳng tiến đi bạn.... biết đâu ""lỡ bị"" tính cả điểm học kỳ phụ vào thì nguy"	__import__.utc2_q_4025
utc2_a_4026	 Cả đời SV mong mỗi buổi lễ trao bằng để được mặc áo cử nhân/kỹ sư. Bữa nhận bằng cũng là buổi cuối cùng ace cùng lớp gặp mặt và chia tay đó bạn. ps. Bằng tốt nghiệp bạn nhận sau 10 năm cũng vẫn được.	__import__.utc2_q_4026
utc2_a_4027	 Chưa có thông báo điểm học lại đợt đăng ký tháng 12/2014 có tính vào điểm trung bình học kỳ 1 vừa rồi.	__import__.utc2_q_4027
utc2_a_4028	" Điểm tất cả các môn phải ĐẠT (từ 4.0) trở lên, điểm trung bình tích lũy đạt từ 2.0 trở lên"	__import__.utc2_q_4028
utc2_a_4029	 Bạn ơi... bảng điểm thể hiện khả năng của bạn đó.	__import__.utc2_q_4029
utc2_a_4030	 (VÌ EM KHÔNG BIẾT DIỆN XÓA ĐÓI GIẢM NGHÈO CÓ PHẢI LÀ HỘ NGHÈO KHÔNG) Hộ nghèo --&gt; Được hưởng trợ cấp xã hội Trợ cấp xã hội với Miễn giảm học phí là 2 chế độ khác nhau.... bạn đủ cái nào thì làm theo cái đó	__import__.utc2_q_4030
utc2_a_4031	 Ad đã hỏi và mấy thầy nói đợi thông báo. Hết!	__import__.utc2_q_4031
utc2_a_4032	" Cái này ad chịu, chỉ phòng 5D3 mới giải đáp được thôi"	__import__.utc2_q_4032
utc2_a_4033	 Ảo sao hả bạn? bạn tự tính của bạn theo quy định xem sao? Không tin tưởng thì tới phòng 5D3 kiểm tra lại.	__import__.utc2_q_4033
utc2_a_4034	 Dọc hành lang E1 là văn phòng các bộ môn đó bạn.	__import__.utc2_q_4034
utc2_a_4035	" Bạn gửi file excel điểm từng môn của bạn lên đây, ad và những người khác tính cho sẽ biết đúng hay sai!"	__import__.utc2_q_4035
utc2_a_4036	" Trong phần hướng dẫn các đối tượng được hưởng trợ cấp xã hội nếu bạn thấy có chữ ""Cận nghèo"" thì được, nếu không có thì đương nhiên là không được rồi. p.s. Câu hỏi ""Hộ cận nghèo có được miễn học phí hoặc hưởng trợ cấp xã hội không?"" đã trả lời nhiều lần lắm rồi. KHÔNG CÓ nhé mọi người."	__import__.utc2_q_4036
utc2_a_4037	" 3 lần cảnh cáo liên tục mới bị đuổi, k55 cùng lắm hết năm nay mới bị 2 lần"	__import__.utc2_q_4037
utc2_a_4038	 K nào thì cũng 3 lần liên tiếp là tạch	__import__.utc2_q_4038
utc2_a_4039	 nếu đã bị cảnh cáo thì bạn tính tb tích lũy làm gì?	__import__.utc2_q_4039
utc2_a_4040	 Chưa thấy thông báo gì bạn ơi... ad cũng sv như bạn nên hỏi ad thì chịu rồi	__import__.utc2_q_4040
utc2_a_4041	 Ad cũng đang hóng :v :v :v :v	__import__.utc2_q_4041
utc2_a_4042	 xin bảng điểm thì bạn cứ tới phòng 5D3 xin thôi!	__import__.utc2_q_4042
utc2_a_4043	 Bạn sẽ bị tính 2 lần liên tiếp	__import__.utc2_q_4043
utc2_a_4044	" tháng 12 vừa rồi k54, k55 là 184.000 đồng/chỉ (kỹ thuật); 155.000 đồng/chỉ (Kinh tế). Tháng 6 này bao nhiêu thì bạn đợi thông báo sẽ biết"	__import__.utc2_q_4044
utc2_a_4045	 Tội nghiệp quá để ad nói qua cho bạn hiểu.	__import__.utc2_q_4045
utc2_a_4046	 bọn bạn của bạn cũng học k55 nên nói sai bét rồi. bạn đọc post #1810 sẽ rõ	__import__.utc2_q_4046
utc2_a_4047	" Thường thì cứ tháng 6 và 12 tháng đăng ký. tới thời điểm đó bạn đã có điểm rớt môn nào thì đăng ký được môn đó, tính từ học kỳ đầu tiên luôn nhé."	__import__.utc2_q_4047
utc2_a_4048	 Học kỳ phụ tháng 7/2014 bữa trước thầy Toản nói không tính rồi. Còn học kỳ phụ tháng 12 thì chưa có thông báo gì cả.	__import__.utc2_q_4048
utc2_a_4049	 Sau khi trả nợ xong thì khoảng 3-6 tháng bạn sẽ được nhận bằng	__import__.utc2_q_4049
utc2_a_4050	 ad chịu... bạn tới hẳn phòng đào tạo hỏi đi ....chi tiết như vậy thì chỉ người làm trực tiếp mới trả lời chính xác được	__import__.utc2_q_4050
utc2_a_4051	 hỏi thiệt.... bạn có dùng giấy của cuốn sổ tay sv vào việc gì khác không? nếu không thì mở ra đọc là bạn sẽ biết.... cứ 1 tý là đi hỏi thì không tốt đâu bạn.	__import__.utc2_q_4051
utc2_a_4052	" 1. quy trình học cải thiện là học lại thôi.... bạn đăng ký qua web, nộp tiền qua web. xem lịch học rồi đi học, xem lịch thi để đi thi."	__import__.utc2_q_4052
utc2_a_4053	" Chúc mừng bạn! Bạn đã học được 1 bài học quý giá. ""HAM CHƠI""--&gt;""CẢNH CÁO HỌC VỤ"""	__import__.utc2_q_4053
utc2_a_4054	" Bạn tới Công an hoặc phòng công chứng nói muốn làm ""Ủy quyền"" thì người ta sẽ hướng dẫn và cho bạn mẫu đơn."	__import__.utc2_q_4054
utc2_a_4055	" Ad chưa thấy. Bạn thấy thì chỉ ad luôn nhé, người người pm hỏi ad quá."	__import__.utc2_q_4055
utc2_a_4056	" Miễn giảm học phí xét từng học kỳ bạn ơi! Kỳ 2 bạn phải nộp tiền trước, rồi khi có quyết định và danh sách miễn giảm chính thức của kỳ 2 thì bạn mới được hoàn lại học phí."	__import__.utc2_q_4056
utc2_a_4057	 bao nhiêu % cho 1 lớp thì ad không biết. Bạn muốn biết chính xác mỗi lớp bao nhiêu tiền thì tới phòng Tài chính - Kế toán ở lầu 2 nhà D3 hỏi đi bạn.	__import__.utc2_q_4057
utc2_a_4058	 Học ở trung tâm ngoài + nộp bằng ở ngoài thì được còn bạn chỉ muốn đăng ký thi tại trường nhưng học thì ở ngoài là không được nha bạn.	__import__.utc2_q_4058
utc2_a_4059	 Tới thời điểm xét giao đồ án thì có điểm nào xét điểm đó bạn nhé.	__import__.utc2_q_4059
utc2_a_4060	" Ad nghe thiên hạ đồn là &lt; 1.06 sẽ bị, chính xác hay không thì ad không biết, phải đợi thông báo của trường thôi"	__import__.utc2_q_4060
utc2_a_4061	" ad nhớ là thầy toản trưởng phòng đào tạo nói điểm trung bình tích lũy tính theo điểm cao nhất trong các lần thi. p.s ad chỉ đoán vậy thội nhé, nguyên nhân cụ thể bạn liên hệ với phòng 5d3 hỏi cho chắc"	__import__.utc2_q_4061
utc2_a_4062	" có đó bạn... ở đây nè: <a href=""http://utc2.edu.vn/?mid=1&amp;tk=thamkhao&amp;pages=chitiet&amp;ID=49"">http://utc2.edu.vn/?mid=1&amp;tk=thamkhao&amp;pages=chitiet&amp;ID=49</a>"	__import__.utc2_q_4062
utc2_a_4063	 Bằng tốt nghiệp với hồ sơ cá nhân không nhận hộ được đâu bạn ạ	__import__.utc2_q_4063
utc2_a_4064	" Điểm trung bình học tập mới tính tới 2 số sau đấu thập phân, điểm đánh giá môn học thì chỉ tính tới 1 số sau dấu thập phân. Như vậy 3.95 sẽ được làm tròn thành 4.0"	__import__.utc2_q_4064
utc2_a_4065	" Thường thì cứ 6 tháng có 1 đợt giao đề tài tốt nghiệp, bạn cứ search trên web trường những thông báo giao đề tài sẽ biết và dự đoán được thời gian giao."	__import__.utc2_q_4065
utc2_a_4066	 có 2 trường hợp chắc chắn được bảo lưu mà ad biết: những trường hợp khác thì bạn cứ tới thẳng phòng 4d3 hỏi thầy trưởng ban đào tạo xem có được hay không. ps: ad thấy học kỳ này nhiều bạn có nguy cơ bị cảnh cáo nếu có ý định xin bảo lưu để tránh rơi vào tình trạng 3 lần liên tiếp thì ad khuyên là hãy quên ý định đó đi! bài này thầy cô trường mình rành hết rồi.	__import__.utc2_q_4066
utc2_a_4067	" ad xem mẫu phiếu đánh giá ở mục 1.d có ghi là ""Tham gia NCKH sinh viên và hoàn thành nghiên cứu đúng tiến độ"" thì được 5đ. túm lại là bạn không hài lòng với việc những người đăng ký làm NCKH sinh viên được 5đ đúng không?.... ad thấy những người ""dám làm NCKH"" xứng đáng hơn nữa đấy bạn nhé. p.s. Đây là ý kiến cá nhân của ad, bạn có thể đồng ý hoặc phản bác lại cũng được."	__import__.utc2_q_4067
utc2_a_4068	 @@ thực sự thì đọc ý kiến của bạn xong ad chưa xác định được bạn thắc mắc cái gì!?	__import__.utc2_q_4068
utc2_a_4069	" bắt đầu từ năm 2014-2015 có đánh giá rèn luyện theo từng học kỳ. ad dự là học bổng kỳ 1 năm 2014-2015 cũng sẽ xét theo điểm rèn luyện của kỳ 1 này. p.s đó là dự đoán của ad thôi, cụ thể ra sao mời các bạn xem hồi sau sẽ rõ :v"	__import__.utc2_q_4069
utc2_a_4070	" Ad hiểu ý của bạn... và ý của ad ở đây là khi đã là quy định thì mọi sinh viên cùng khóa sẽ xét theo cùng 1 tiêu chí, nếu bạn có lợi thì người khác cũng có lợi và ngược lại. p.s. Quy chế đào tạo tín gốc thì chỉ có quy từn thang điểm 10 sang thang điểm 1.0, 2.0, 3.0 và 4.0 thôi đó bạn."	__import__.utc2_q_4070
utc2_a_4071	 Chỉ xét trợ cấp xã hội cho sinh viên thuộc hộ nghèo nhé bạn. CẬN NGHÈO ad chưa bao giờ thấy.	__import__.utc2_q_4071
utc2_a_4072	" 2 cột, 1 cột là điểm thi lần 1, còn còn lại là điểm thi lại."	__import__.utc2_q_4072
utc2_a_4073	 Từ giờ tới hè chỉ còn 1 HKP đợt tháng 6 đăng ký nữa thôi nhé bạn.	__import__.utc2_q_4073
utc2_a_4074	" nếu là K54 hoặc K55 thì tất cả mọi người tính như nhau! có tính chung với K53, K52 đâu mà bạn lo không công bằng!?"	__import__.utc2_q_4074
utc2_a_4075	 bạn điện thoại tới phòng đào tạo hỏi cho nhanh đi bạn. 08.37305866	__import__.utc2_q_4075
utc2_a_4076	 1. Lịch phát bằng ad chưa thấy thông báo cụ thể	__import__.utc2_q_4076
utc2_a_4077	 Hệ Bằng 2 dành cho những người đã tốt nghiệp đại học 1 ngành nào đó rồi nha bạn!	__import__.utc2_q_4077
utc2_a_4078	 Ad nhớ có lần bị mấy chú CA phạt vì phạt bảo hiểm xe honda mới hết hạn ngày hôm trước và hôm nay chưa kịp mua thôi!	__import__.utc2_q_4078
utc2_a_4079	 điểm tích lũy tính theo kết quả học tập của bạn... không thể vì bạn vi phạm nội quy ktx mà trừ điểm tích lũy được. chỉ trừ ở điểm rèn luyện thội. bạn đọc mẫu phiếu đánh giá điểm rèn luyện thì sẽ biết mình bị trừ bao nhiêu điểm.	__import__.utc2_q_4079
utc2_a_4080	 bạn vào xem giới thiệu của ban đào tạo rồi gọi hỏi thử xem chứ ad cũng không biết thầy cô nào phụ trách đâu!	__import__.utc2_q_4080
utc2_a_4081	" Bạn vào đây thì số phòng nào cũng có nhé <a href=""http://utc2.edu.vn/?mid=1&amp;pages=gioithieu&amp;DM=47"">http://utc2.edu.vn/?mid=1&amp;pages=gioithieu&amp;DM=47</a>"	__import__.utc2_q_4081
utc2_a_4082	 Các lớp tại chức thường tuyển sinh vào tháng 11 và bắt đầu học vào tháng 12 hoặc tháng 1. nếu tính ra thì thời gian bắt đầu học của các lớp tại chức bị trễ so với các lớp chính quy 4-5 tháng nên ra trường cũng trễ hơn là vậy bạn ạ.	__import__.utc2_q_4082
utc2_a_4083	 1. Xin chuyển được	__import__.utc2_q_4083
utc2_a_4084	" Khi ra trường bạn đã được cấp bảng điểm gốc, nếu bạn muốn quay lại xin bảng điểm thì sẽ phải đóng ""lệ phí cấp bảng điểm"" - 5k hay 30k gì đó. Thời gian lưu bảng điểm thì bạn không phải lo đâu!"	__import__.utc2_q_4084
utc2_a_4085	 Nếu bạn xuống hệ tại chức học thì chỉ được miễn không phải thi tuyển đầu vào. Bạn được chuyển ở năm nào thì sẽ tính tương đương với khóa học năm đó. 	__import__.utc2_q_4085
utc2_a_4086	" Thầy cô vừa báo với ad là điều kiện có ít 24 tín chỉ điểm F sẽ không bị áp dụng đấy. Hy vọng bạn ""thoát nạn"" lần này."	__import__.utc2_q_4086
utc2_a_4087	 Xét học bổng chỉ xét những học phần thuộc học kỳ chính thôi nhé bạn. Yên tâm!	__import__.utc2_q_4087
utc2_a_4088	 Không quá 2 lần liên tiếp. Lần thứ 3 thì tạch.	__import__.utc2_q_4088
utc2_a_4089	 bạn điện thoại tới phòng 103c3 hỏi liền đi bạn (số đt: 37309490)	__import__.utc2_q_4089
utc2_a_4090	 Học bổng chia theo ngành và theo lớp... lớp bạn xứng đáng là vô địch rồi.	__import__.utc2_q_4090
utc2_a_4091	 Nếu đã phân ra F và F+ thì có nghĩa là F và F+ tính khác nhau đó bạn ạ.	__import__.utc2_q_4091
utc2_a_4092	 Bạn tham khảo thông báo xét cảnh cáo của kỳ trước... học kỳ này chắc cũng vẫn được xét vớt thôi.	__import__.utc2_q_4092
utc2_a_4093	" Ad chúc mừng bạn đã ""thoát nạn"" nhé! Cố gắng vẫn kịp đó bạn!"	__import__.utc2_q_4093
utc2_a_4094	" Mới nghỉ tết 4-5 tuần, vô học được có tuần thứ 2 đã tính nghỉ tiếp rồi... Đợi tới đó nhà trường ra thông báo hãy hay nhé, ad không phán bừa được."	__import__.utc2_q_4094
utc2_a_4095	 Nếu rơi vào 1 trong các tình huống sau thì bị cảnh cáo. Những bạn nợ tới 26 tín chỉ của lớp bạn thì theo điều kiện trong quy chế thì vẫn bị cảnh cáo nhé (mặc dù điểm TB của học kỳ vừa rồi &gt; 1.0)	__import__.utc2_q_4095
utc2_a_4096	 Không tính nha bạn.	__import__.utc2_q_4096
utc2_a_4097	 trường chỉ cấp giấy xác nhận vay vốn theo mẫu của nghị định 49 gì đó. bạn về hỏi ngân hàng ở địa phương bạn thì mới biết mức vay bao nhiêu và lãi xuất bao nhiêu	__import__.utc2_q_4097
utc2_a_4098	 Bị 3 lần thì về quê đợ thi lại đại học thôi bạn.	__import__.utc2_q_4098
utc2_a_4099	 Đừng nói cả trường mà tội mấy thầy cô UTC2 bạn ạ. những môn chậm như vậy thường là môn gửi ra HN chấm thôi.	__import__.utc2_q_4099
utc2_a_4100	" Ad ý tưởng rất hay bạn ạ. Ad chỉ lo khi chia nhóm 3-4 người thì chỉ có 1 thằng làm, những thằng còn lại ""hưởng lợi"" và ra trường vẫn chả biết gì. Ý kiến của ad thô thiển nhưng ad đã bị như vậy, thầy phân nhóm ad 3 người thì có mình ad làm, 2 thằng còn lại ""ngồi chơi"" theo đúng nghĩa của từ đó."	__import__.utc2_q_4100
utc2_a_4101	 ý bạn là hỏi cho học kỳ này hay theo quy định chuẩn? nếu theo quy định chuẩn thì đọc trong sổ tay SV hoặc trên web trường mục SINH VIÊN --&gt; NHỮNG QUY ĐỊNH CẦN NHỚ.	__import__.utc2_q_4101
utc2_a_4102	 Cái này sao phải hỏi ad? bạn đọc sổ tay là biết ngay!	__import__.utc2_q_4102
utc2_a_4103	 ad sẽ chuyển đến ban quản lý ktx	__import__.utc2_q_4103
utc2_a_4104	 Nhận: Nợ không quá 3 môn	__import__.utc2_q_4104
utc2_a_4105	 bạn tới phòng 6d3 hoặc điện thoại số 37360564 hỏi đi...	__import__.utc2_q_4105
utc2_a_4106	" Không lấy lại được tiền thì ad cũng khó chịu chứ đừng nói gì là bạn.... Anh văn A1 đối với K55 nhà trường cho phép thích học ở trường hay ở ngoài cũng được.... nếu như thế thì có nghĩa đó là lớp học mở, ai có nhu cầu thì đăng ký... bạn không biết nên đã đăng ký (mặc dù đã có chứng chỉ A1) nhưng..... xui cho bạn là ""hàng đã mua miễn trả lại"". Chấp nhận và coi như đây là một bài học để lần sau mình cẩn thận và kỹ hơn ""khi có tiền trong túi"" nhé bạn!"	__import__.utc2_q_4106
utc2_a_4107	 Ad trả lời nhiều lần rồi mà.... Không tính nha bạn!	__import__.utc2_q_4107
utc2_a_4108	 Ad nghĩ bạn đang muốn tìm lời khuyên của ad xem có nên thi lại ĐH hay không!?.... thế bạn có chắc thi lại sẽ đậu không? rồi nếu đậu thì bạn có chắc ở trường mới bạn sẽ ra đúng hạn không?	__import__.utc2_q_4108
utc2_a_4109	 bạn tới thẳng phòng 9D3 hỏi cách đăng ký đi bạn.	__import__.utc2_q_4109
utc2_a_4110	 Ad khuyên bạn tới thẳng phòng 9D3 hỏi cách đăng ký đi bạn.	__import__.utc2_q_4110
utc2_a_4111	" Không phải ý kiến nào ad cũng đăng ngay đâu... nếu làm như vậy thì có khác gì một bức tường hoang và bất cứ ai muốn viết gì thì viết!? Ý kiến của bạn ad đã gửi cho đơn vị bạn ghi sau chữ ""KÍNH GỬI"" rồi... có câu trả lời rõ ràng thì ad mới đăng nhé!"	__import__.utc2_q_4111
utc2_a_4112	 Ad vẫn chưa thấy thông báo. Bữa trước hỏi thì thầy cô nói sẽ phát trong tháng 3... hội trường C1 đang sửa để phát bằng đó bạn	__import__.utc2_q_4112
utc2_a_4113	 Không nha bạn. Ad chắc luôn! cũng giống như một số anh chị học lớp tại chức đã có điểm môn A được miễn học nhưng vẫn phải đóng tiền học phí môn đó.	__import__.utc2_q_4113
utc2_a_4114	 Bạn kiếm quy định này ở các ngân hàng chính sách nha bạn. Trường không cho vay mà chỉ xác nhận vào giấy để bạn mang về đi vay thôi.	__import__.utc2_q_4114
utc2_a_4115	 Tính điểm cuối cùng nhé bạn (30% điểm TP + 70% điểm thi)	__import__.utc2_q_4115
utc2_a_4116	" mẫu phiếu đánh giá rèn luyện có điểm từng mục rõ ràng, bạn muốn trừ điểm của người ta cũng không được đâu! mà lớp bạn có họp xét rèn luyện cho từng người không? nếu CVHT và lớp làm tốt thì cũng chính xác đó bạn."	__import__.utc2_q_4116
utc2_a_4117	 nếu bạn đã nộp chứng chỉ gdqp rồi thì bạn liên hệ với ban đào tạo (p9d3 - a. tân) để xác nhận lại 1 lần nữa cho chắc ăn. những người không nộp lệ phí cấp chứng chỉ gdqp thì sẽ không có chứng chỉ của trường cấp bạn ạ.	__import__.utc2_q_4117
utc2_a_4118	 Bị trừ điểm đánh giá rèn luyện của học kỳ. nếu là đoàn viên thì bị trừ điểm đánh giá xếp loại đoàn viên của năm.	__import__.utc2_q_4118
utc2_a_4119	" ad hỏi thầy toản - ban đào tạo thì thầy nói những sv nộp lệ phí cấp chứng chỉ mới được cấp chứng chỉ. nếu bạn đang nợ, chưa đủ điều kiện cấp thì đóng tiền cũng đâu có được cấp chứng chỉ đâu!?"	__import__.utc2_q_4119
utc2_a_4120	 - K53 trở về trước khi quy từ thang điểm 10 về thang điểm 4 vẫn sử dụng mức: 0.0 - 0.5 - 1.0 -1.5 - 2.0 - 2.5 - 3.0 - 3.5 - 4.0	__import__.utc2_q_4120
