ID,name,content,Tag/External ID,Diễn đàn/External ID
utc2_q_4008,Câu hỏi và câu trả lời tham khảo (liên quan), cho e hỏi là hb 10% tinh trên số sv trong lớp hay là chỉ tiêu nào ak?.lớp e thấy chưa dc 10%.hay là lại bị thụt lại vì cơn lốc hạnh kiểm xuất sắc....tại lớp e năm nào hk xs cũng quá trời.nên đm cao thg ko dc hb e tò mò quá ko ngũ đc.........,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4009,Câu hỏi và câu trả lời tham khảo (liên quan), tình hình sắp tới nhận bằng tốt ngiệp rồi mà nge bảo phải có thẻ sinh viên với cmnd mà thẻ sv bị mất rồi có sao không mn???,,website_forum.forum_help
utc2_q_4010,Câu hỏi và câu trả lời tham khảo (liên quan), khi nào mấy sinh viên trễ hạn mới có lịch nhận bằng tốt nghiệp đợt này vậy ad. đợi lâu lắm rồi đấy ad ơi. xin hỏi giúp cho chúng tôi. cảm ơn ad trước nhé,,website_forum.forum_help
utc2_q_4011,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho e hổi học bổng theo thang 10 or 4 ạ.cảm ơn ad ạ,,website_forum.forum_help
utc2_q_4012,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho em hỏi, e thuộc hộ cận nghèo, thế có được miễn giảm gì k ạ Hộ nghèo thì được hưởng trợ cấp xã hội, học phí vẫn phải đóng bình thường (được miễn nếu là người dân tộc thiểu số)",,website_forum.forum_help
utc2_q_4013,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho e hỏi xíu.e là sv k55 nên chưa rõ...là muốn xét học bổng thì có dựa vào điểm thi hay ko ạ...hay chỉ dựa vào điểm trung bình của môn đó ạ...do e nghe nói nếu điểm thi mà dưới 5 thì ko đc...cho dù môn đó trên 5 ạ ,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4014,Câu hỏi và câu trả lời tham khảo (liên quan)," ad và thầy cô ơi em lên web trường đóng tiền mà nó ra 11.969.000 sao nhiều thế a, không giống với thông báo đóng HP , ĐSĐT K55 , em cam on ",,website_forum.forum_help
utc2_q_4015,Câu hỏi và câu trả lời tham khảo (liên quan)," e k53, e có đọc 1 cfs có ý kiến cho rằng ko nên ưu tiên hạnh kiểm xuất sắc cho các bạn tham gia làm đề tài nghiên cứu khoa học và thấy ý kiến bác bỏ. E nghĩ là trong học kỳ 1 vừa qua cũng chỉ nộp đơn xin làm đề tài chứ cũng chưa làm gì cả. Với lại p đc 3,9 với 4 chấm với p 3,6 cũng là một chuyện lớn và những p tham gia đề tài thì đàng nào kì 2 các p ấy cũng đc hk xuất sắc mà. E mong nhà trường cân nhắc thêm về việc ai xứng đáng hơn..và vc các p điểm cao nhg ko tham gia nckh có thể do họ làm năm trước rồi hoặc họ đang bận học ngoai ngữ, tin học.....chứ ko phải họ thụ động. Ý kiến cá nhân nên có thể ko khách quan mong ad đừng ném gạch đau lòng con trẻ",,website_forum.forum_help
utc2_q_4016,Câu hỏi và câu trả lời tham khảo (liên quan)," CHào ad và mọi người ! E là 1 sinh viên nghèo, do không đủ khả năng đóng tiền học phí để đi học và 1 số lí do khác nên e đã phải nghỉ học. Giờ e quay lại xin được rút hồ sơ thì nhà trường vẫn bắt em đóng học phí là sao ạ ? Nếu có tiền đong học phí thì e đâu có nghỉ học chứ :(",,website_forum.forum_help
utc2_q_4017,Câu hỏi và câu trả lời tham khảo (liên quan)," Nhờ Ad tư vấn với ạ. Hiện tại e là sv năm 4. Công trình, tích lũy 2.1. E còn tầm 5-8 môn dưới 5.0 và trên 4.0, còn nợ 2 môn =5 chỉ, Hiện tại e có muốn tham vọng có bằng khá, sau 3 năm học có thể nói là ngu. Ad tư vấn xem có khả năng ở lại 6 tháng để cải thiện điểm lên 2.5 và đã có trường hợp nào gần như em mà thành công chưa ạ?. Chứ Trung Bình ra trường..... quả là khó nhận. E chưa chắc chắn là mình biết rõ về khoảng cách giữa khá và trung bình xa như thế nào trong công việc. Tư vấn, tư vấn dùm e nhé ad.",,website_forum.forum_help
utc2_q_4018,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho hỏi lớp em có 60 bạn mà có 10 bạn có điểm trung bình trong kì vừa qua trên 2.5 trong thang 4, và cả 10 bạn không có bạn nào điểm kết thúc học phần dưới 5.0 vậy cả 10 bạn này có được học bổng không hay số lượng người được học bổng chỉ là 10% tổng số sinh viên của một lớp",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4019,Câu hỏi và câu trả lời tham khảo (liên quan)," Em là sv k54 kì 1 năm nhất e bị cảnh báo vì tích lũy dưới 0.8 kì 2 tích lũy được trên 1.0. Điểm tích lũy cả năm của e được 1.18 ( dưới 1.2 dối vs sv năm nhất) vậy e bi tính cảnh báo 2 lần đúng k ad ?  Kỳ 2 năm nhất bạn được &gt; 1.0 nhưng tích lũy cả năm dưới 1.18 --&gt; Đúng ra thì bị cảnh cáo theo quy chế, nhưng trường mình thường không xét tiêu chí này mà chỉ xét theo điểm trung bình của học kỳ. ",,website_forum.forum_help
utc2_q_4020,Câu hỏi và câu trả lời tham khảo (liên quan)," 1 .đã có thông báo làm giấy miễn giảm học phí cho con thương binh, đối tượng chính sách, hộ nghèo chưa. Ad thấy thông báo nhận hố sơ xét miễn giảm tới giữa tháng 4/2015 thì bây giờ làm sao có hả bạn?",,website_forum.forum_help
utc2_q_4021,Câu hỏi và câu trả lời tham khảo (liên quan), AD cho mình hỏi mình học xây dựng k51 sáp tới nhận bằng tốt nghiệp nhưng không biết thời gian cụ thể bạn có thể cho mình biết không do mình ở xa,,website_forum.forum_help
utc2_q_4022,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho em hỏi k54 từ 3-&gt;3.9 đc 0.5 tích lũy hay từ 3.5-&gt;3.9 đc 0.5 tích lũy ạ.sổ tay vs thông báo nhà trường là khác nhau hoàn toàn,,website_forum.forum_help
utc2_q_4023,Câu hỏi và câu trả lời tham khảo (liên quan)," e thắc mắc là điểm học kì phụ có tính vào điểm trung bình với điểm tích lũy ko ạ?? tại e thấy ad trả lời các bạn là ""lỡ bị tính"" là sao ạ?? nếu như ko tính thế thành ra học cải thiện điểm cũng như ko ạ... Ad hỏi cô ở phòng 5D3 thì cô nói không tính nhé bạn.",,website_forum.forum_help
utc2_q_4024,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad ơi . Em là sv k55...ad có thể chỉ e cách tính điểm để biết có bị cảnh cáo hay ko với ạ,e cảm ơn rất nhìu .(mới vào nên e chả biết cách tính điểm như nào hết )",,website_forum.forum_help
utc2_q_4025,Câu hỏi và câu trả lời tham khảo (liên quan)," ko biết bảng điểm online trường mình tính thế nào chứ e tính điểm tích lũy của e theo đúng công thức trong sổ tay sv rồi mà chả hiểu sao điểm trên trang online lại cao hơn điểm e tính lận 0,7- 0,8 gì luôn ạ. trog khj đó con bạn e thì lại bị tụt mất 0.5 đ luôn ạ.  mong có sự giải thích",,website_forum.forum_help
utc2_q_4026,Câu hỏi và câu trả lời tham khảo (liên quan), Cho mình hỏi là đợt nhận bằng sắp tới mình đang đi làm chưa thể vào nhận bằng được. Vậy mình vào nhận sau mấy tháng có được không vậy? Ad hỏi giúp mình với.  (Đỗ Đình Thủy),,website_forum.forum_help
utc2_q_4027,Câu hỏi và câu trả lời tham khảo (liên quan), Cho e hỏi thi học lại có tính vào điểm tích lũy kì không ạ?,,website_forum.forum_help
utc2_q_4028,Câu hỏi và câu trả lời tham khảo (liên quan)," ""Ad cho em hỏi : Điều kiện để đc bảo vệ đồ án?""",,website_forum.forum_help
utc2_q_4029,Câu hỏi và câu trả lời tham khảo (liên quan)," cảm thấy mến cô nhiều lắm, không ngờ cô vào bảng điểm cá nhân xem và biết tình trạng như thế nào. cảm ơn cô vì cô làm cho e cảm thấy có động lực hơn. cần lắm những giảng viên trẻ nhiệt tình quan tâm đến sinh viên như cô.:) Thầy cô không thương sv kiểu cho điểm cao lên để đỡ bị cảnh cáo đâu.",,website_forum.forum_help
utc2_q_4030,Câu hỏi và câu trả lời tham khảo (liên quan)," Admin cho em hỏi xíu nhé: Trường mình mới đăng thông tin cho phép nộp hồ sơ xét trợ cấp xã hội và miễn giảm học phí.  Gia đình em là hộ nghèo, vậy được xét Trợ cấp xã hội hay miễn giảm học phí ak?? làm cả 2 liệu có được không ak?? Cám ơn ad nhiều nhé!!! Người dân tộc thiểu số thuộc diện hộ nghèo hoặc cận nghèo --&gt; được miễn giảm học phí",,website_forum.forum_help
utc2_q_4031,Câu hỏi và câu trả lời tham khảo (liên quan), Ad hỏi giùm khi nào k51 nhận bằng vậy cuối tháng 3 rồi mà chưa có thông báo j hết... Ad đã hỏi và mấy thầy nói đợi thông báo. Hết!,,website_forum.forum_help
utc2_q_4032,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho e hoi s sv rớt 3 môn lại co điểm tích lũy cao hơn sv không rớt môn nào vậy? e cứ nghỉ tính sai nhưng có nhiều trường hợp như thế...?,,website_forum.forum_help
utc2_q_4033,Câu hỏi và câu trả lời tham khảo (liên quan), Ad cho e hỏi điểm tích lũy mà nhà trường mới cập nhật trên trang wed của trường là chính xác chưa ạ. Sao e thấy ảo quá,,website_forum.forum_help
utc2_q_4034,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho mình hỏi,trong thông báo nhận đề tài TN có đoạn ""Tất cả sv tạm giao ĐATN , liên hệ trực tiếp với bộ môn để nhận Quyết định vào ngày 25/3"" , vậy liên hệ trực tiếp là lên tận Phòng Bộ môn để nhận ạ? Với ad cho hỏi Phòng bộ môn Vận tải - Kinh tế ở đâu, cảm ơn ad nhiều! Bộ môn Vận tải - Kinh tế bạn liên hệ thầy Phạm Phú Cường nhé",,website_forum.forum_help
utc2_q_4035,Câu hỏi và câu trả lời tham khảo (liên quan), em là sinh viên k54 vậy ad cho em hỏi cách tính điểm như vậy thì bảng điểm trên mạng(bảng điểm online) của tụi em là đúng hay sai ạ... hay là điểm trên mạng không đúng ạ em phân vân quá ad giải đáp giùm ......,,website_forum.forum_help
utc2_q_4036,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho em hỏi.cận nghèo có được làm hồ sơ xét trợ cấp xã hội không ad,,website_forum.forum_help
utc2_q_4037,Câu hỏi và câu trả lời tham khảo (liên quan)," Cho e hỏi e là sv k55 học kì 1 vừa rồi có nhiều chuyện e chưa đi học được nhưng em vẫn đóng tiền học đầy đủ, vậy em có bị đuổi học ko hay em chỉ bị cảnh cáo lần nhất thôi ạ :) Em cảm ơn nhiều :)",,website_forum.forum_help
utc2_q_4038,Câu hỏi và câu trả lời tham khảo (liên quan), Ad cho em hỏi k55 bị cảnh cáo mấy lền liên tiếp thì bị đuổi vậy ạ,,website_forum.forum_help
utc2_q_4039,Câu hỏi và câu trả lời tham khảo (liên quan), Ad cho e hỏi điểm tbc tích luỹ để làm gì đó ạ . Khi mà e vẫn bị cảnh cáo.,,website_forum.forum_help
utc2_q_4040,Câu hỏi và câu trả lời tham khảo (liên quan)," Khi nào thì có bằng tốt nghiệp K51 Ad ơi?  Gần cuối tháng 3 rồi mà chưa thấy thông báo mà mình đang cần lắm, :(",,website_forum.forum_help
utc2_q_4041,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad làm ơn cho em hỏi những môn học lại thì ôn tập theo đề cương như cũ hay đề cương mới ạ? ( vẫn dùng bộ đề thi lần trước hay dùng theo vs lớp ghép ạ?)! E cảm ơn nhiều! Quá ""khôn"" - Quá ""nguy hiểm"" . Bạn nào biết thì chỉ bạn ấy giúp ad.",,website_forum.forum_help
utc2_q_4042,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad ơi cho em hỏi 1 chút. Em là SV K51 vừa bảo vệ tốt nghiệp xong trước tết nhưng chưa ra được trường vì còn nợ chứng chỉ GDTC, vậy em muốn hỏi nếu em muốn xin bảng điểm để đi làm trước thì khi nào có thể xin được vậy ạ? Em xin cảm ơn ad trước.",,website_forum.forum_help
utc2_q_4043,Câu hỏi và câu trả lời tham khảo (liên quan)," Dạ em là sv k55, e có một chút thắc mắc mong thầy cô giải thích giúp ạ. Nếu kỳ 1 vừa rồi e bị cảnh cáo, nhưng kỳ 2 không bị, nhưng tổng tích lũy của cả năm nhất bị cảnh cáo thì có xem là cảnh cáo lần 2 không ạ? Cảm ơn thầy cô ạ.",,website_forum.forum_help
utc2_q_4044,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho em hỏj đóng tjền học lại,1 chỉ là bao nhjeu tjền z!số tiền học cảj thiện có bằng số tjền học lạj ko.thanks ad!",,website_forum.forum_help
utc2_q_4045,Câu hỏi và câu trả lời tham khảo (liên quan), Không biết có phải e thiểu năng ko chứ đọc sô tay sv về tinh điểm mà k hiểu gi.nếu bị rớt môn thì có tính 0 và số tín chi của môn đó k. - Điểm trung bình tích lũy: Chỉ tính những môn đã đạt &gt;=4.0 - Điểm trung bình học kỳ: tính tất cả các môn trong học kỳ (có thể cả môn bạn học trả nợ/cải thiện.... tùy theo tb của trường khi xét cảnh cáo học vụ cho mỗi học kỳ) - Bạn đổi lần lượt điểm các môn thang điểm 4 rồi tính theo công thức trong sổ tay sv ấy/,,website_forum.forum_help
utc2_q_4046,Câu hỏi và câu trả lời tham khảo (liên quan), Ad ơi cho em hoi ti.e k55 kì vừa rồi rớt vài môn mà nghe bọn bạn bảo là k55 hè này chưa đc trả phải ko ak,,website_forum.forum_help
utc2_q_4047,Câu hỏi và câu trả lời tham khảo (liên quan), chào ad... trường mình có 2 đợt hk phụ (tức là để học lại phải ko ạ?) vào tháng 7 và tháng 12. vậy tháng 7 là để dành cho học lại các môn của hk1 còn tháng 12 là các môn hk2 hay là đợt nào mình cũng đc đk tất cả các môn ạ???,,website_forum.forum_help
utc2_q_4048,Câu hỏi và câu trả lời tham khảo (liên quan), ad ơi cảnh cáo k54 lần này có cộng điểm hk phụ hè vừa rồi không vậy? hay là cộng hk phụ tháng 12 vừa rồi ạ.,,website_forum.forum_help
utc2_q_4049,Câu hỏi và câu trả lời tham khảo (liên quan), Nhờ AD hỏi dùm các thầy cô cho mình cái là nếu mình nợ 1 môn thể dục. Mà mình đã bảo vệ tốt nghiệp xong rồi thì sau thời gian bao lâu mới có thể nhận được bằng tốt nghiệp khi mà mình đã trả nợ xong môn thể dục rồi? Xin cảm ơn AD và các thầy cô.,,website_forum.forum_help
utc2_q_4050,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho mình hỏi, nếu 2 bạn cùng mức học bổng giỏi, 1 bạn hạnh kiểm giỏi, 1 bạn hạnh kiểm xuất sắc thì ai sẽ đc xét nhận học bổng? ad chịu... bạn tới hẳn phòng đào tạo hỏi đi ....chi tiết như vậy thì chỉ người làm trực tiếp mới trả lời chính xác được",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4051,Câu hỏi và câu trả lời tham khảo (liên quan)," xin chào mọi người, em muốn hỏi một tí, nói ra thì hơi xấu hổ nhưng không nói thì ko được, em muốn hỏi điểm tích lũy tính thế nào ạ, em cảm ơn nhiều ạ.",,website_forum.forum_help
utc2_q_4052,Câu hỏi và câu trả lời tham khảo (liên quan)," Em là sv k55. Em muốn hỏi là học cải thiện thì quy trình học như thế nào? học chung với những bạn học lại hay học riêng? và điểm là thay thế điểm môn học đó ở cột 1 hay có điểm riêng ở cột 2? nếu mình học cải thiện mà điểm thấp hơn lúc trước thì như thế nào? xin cảm ơn thầy cô. 2. học cải thiện nếu điểm thi thấp hơn lần đầu thì bị ảnh hưởng điểm trung bình của học kỳ xyz nào đó (theo thông báo của trường) nhưng may mắn khi tính trung bình tích lũy thì lại tính theo điểm cao nhất trong 2 điểm 3. điểm học cải thiện (học lại) in ở cột ""điểm thi lại"" trong bảng điểm",,website_forum.forum_help
utc2_q_4053,Câu hỏi và câu trả lời tham khảo (liên quan)," Ad cho em hỏi ! E là sv k55, do kì 1 ms vào còn ham chơi nên điểm cuối năm thấp , rớt 2 môn . E tính điểm tích luỹ của mình là 0,75 có bị cảnh cáo hok vụ không ạ ?",,website_forum.forum_help
utc2_q_4054,Câu hỏi và câu trả lời tham khảo (liên quan), Cho em hỏi là nhận bằng tốt nghiệp có thể dùng đơn ủy quyền nhờ bạn bè nhận hộ được không ạ? Với lại nếu có thì mẫu đơn như thế nào cho e xin với ạ?,,website_forum.forum_help
utc2_q_4055,Câu hỏi và câu trả lời tham khảo (liên quan)," Có lịch nhận bằng công trình K51 chưa vậy Ad ơi?? :))) Ad chưa thấy. Bạn thấy thì chỉ ad luôn nhé, người người pm hỏi ad quá.",,website_forum.forum_help
utc2_q_4056,Câu hỏi và câu trả lời tham khảo (liên quan)," Cho em hỏi, ở học kỳ 1 em thuộc diện miễn học phí, sang học kì 2 và sắp phải đóng học phí, giờ em phải đóng tiền qua dịch vụ online rồi sau đó nhận lại tiền như học kỳ 1 hay là chờ danh sách miện giảm như học kỳ 1 ạ.",,website_forum.forum_help
utc2_q_4057,Câu hỏi và câu trả lời tham khảo (liên quan)," chào AD và các thầy cô. Lại thắc mắc về vần đề học bổng ^^ Có rất nhiều ý kiến và em muốn hỏi thực chất là trường mặc nhiên luôn cấp 10% cho mỗi lớp (với dkien đạt học bổng) hay là trường sẽ chia về cho mỗi lớp 1 số tiền rồi sẽ lấy kết quả từ trên xuống, chừng nào hết số tiền đó thì thôi??? Vậy nếu là tiền đó thì mỗi lớp được bao nhiêu...làm sao để biết ạ !!! Hay còn cách xét nào khác ?? Em xin cảm ơn ạ :)",,website_forum.forum_help
utc2_q_4058,Câu hỏi và câu trả lời tham khảo (liên quan), mong ad cũng như ban đào tạo có thể giúp em vấn đề này ạ... về chứng chỉ anh văn của trường mình ạ. * sv có thể học av ở các trung tâm bên ngoài và vào trường nộp tiền dự thi đc k ạ? * nếu ko cho sv tự do thi av trong trường thì sv học và nhận bằng ở trung tâm bên ngoài vào nộp cho trường thì trường có chấp nhận bằng đó k ạ? .... rất mong nhận đc sự hồi đáp rõ ràng từ ban đào tạo. em xin chân thành cảm ơn,,website_forum.forum_help
utc2_q_4059,Câu hỏi và câu trả lời tham khảo (liên quan)," Minh hoc khoa cong trinh k52. Ad va cac a chi khoa tren cho minh hoi. khi xet diem nhan do an tot nghiep vao thang 9,10 toi, duoc biet la yeu cau de duoc nhan do an la diem tich luy tren 1.9 va k rot qua 3 mon. Nhung ma khi xet dieu nay la co tinh ky hoc ky phu he sap toi k?. Boi vi hoc he nhieu mon se co diem muon,so nha truong k xet den.",,website_forum.forum_help
utc2_q_4060,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho e hỏi là làm sao bị cảnh cáo đối với k55 học kì 1 ạ,,,e xin cảm ơn Ad nghe thiên hạ đồn là &lt; 1.06 sẽ bị, chính xác hay không thì ad không biết, phải đợi thông báo của trường thôi",,website_forum.forum_help
utc2_q_4061,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho em hỏi về vấn đề tra cứu ( kết quả học tập ) trong web trường mình. theo e nhận thấy những sinh viên không có học lại thì điểm tích lũy thang 4 đúng như điểm tính . còn những sinh viên đã từng học lại thì thấy điểm nó chênh lệch và có tính cũng không đúng như trong kết quả học tập ( thang điểm 4). hoặc thầy cô chỉ công thức tính ạ! vd: lấy điểm học lại cột 2 bỏ cột 1 hay tính luôn cả cột 1. em cảm ơn ! nếu bạn phải học lại thì điểm trên web sẽ hiển thị điểm mới học (để bạn biết) còn điểm trung bình thì tính theo quy tắc thầy nói trên nên có thể là nguyên nhân điểm lệch nhau là như vậy,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4062,Câu hỏi và câu trả lời tham khảo (liên quan), Trường mình có phòng đối ngoại không ạ? có một số vấn đề cần đến phòng đối ngoại thì em đến gặp ai ạ ?,,website_forum.forum_help
utc2_q_4063,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho em hỏi là em đi làm công trình ở xa.mà sắp tới ngày nhận bằng tốt nghiệp em muốn nhờ người khác nhận dùm được không ad,,website_forum.forum_help
utc2_q_4064,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho em hỏj,điểm thành phần và điểm thi của em cộng lại =3.95,vậy có đc làm tròn 4.0 ko ạ,em sợ tạch môn wá!",,website_forum.forum_help
utc2_q_4065,Câu hỏi và câu trả lời tham khảo (liên quan), thầy cô cho e hỏi là trường mình 1 năm có 1 hay 2 lần bảo vệ đồ án tốt nghiệp hệ chính quy ? nếu ko thể bảo vệ đúng thời hạn thì kì sau đó e có được bảo vệ luôn ko hay là phải chờ 1 năm sau mới được bảo vệ ak ? e là sv k52 ,,website_forum.forum_help
utc2_q_4066,Câu hỏi và câu trả lời tham khảo (liên quan)," ad cho em hỏi điều kiện điểm đủ để bảo lưu là gì và bao lưu tối đa được bao lâu 1. có lệnh gọi nhập ngũ 2. bị ốm đau, bệnh tật và có bệnh án xác nhận là phải nghỉ điều trị dài ngày.",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4067,Câu hỏi và câu trả lời tham khảo (liên quan)," e là chủ thớt 1788.ý em là tại sao xét điểm rèn luyện lại cho điểm rèn luyện 5/100 cho các bạn chỉ mới đăng ký làm đề tài nghiên cứu khoa học nhưng chưa bảo điều đó làm cho có nhiều bạn tự dưng được hạnh kiễm xuất sắc ạ ? xin lỗi thầy e học dốt văn.hix - Nếu bạn ấy có đăng ký NCKH thì có nghĩa là đã ""tham gia"" - Dâu phải đến khi bảo vệ đề tài mới coi là hoàn thành nghiên cứu đâu !? Mỗi đề tài NCKH chia ra làm nhiều giai đoạn..., bạn ấy hoàn thành đúng tiến độ của các giai đoạn mà GV hướng dẫn yêu cầu thì cũng xứng đáng đó chứ!",,website_forum.forum_help
utc2_q_4068,Câu hỏi và câu trả lời tham khảo (liên quan)," cho e hỏi tại sao đánh giá điểm rèn luyện vừa rồi, những nhóm chỉ mới đăng ký làm nghiên cứu khoa học chưa bảo vệ đều được 5 điểm....dẫn tới hạnh kiểm xuất sắc...dấn tới điểm cao lại không được học bổng như kỳ trước. như vậy e cảm thấy không công bằng với những bạn học giỏi.đá bóng giỏi cũng có phần thưởng, làm đề tài cũng có phần thưởng, hát hay cũng có phần thưởng....tại sao học giỏi điểm cao không có thưởng...mong thầy cô lắng nghe ý kiến bọn e( tại lớp e rất nhiều p tổng kết 3,6) nhưng học để 3,8 và 3,9 là một chuyện không dễ dàng gì.",,website_forum.forum_help
utc2_q_4069,Câu hỏi và câu trả lời tham khảo (liên quan), cho e hỏi là học bổng kỳ này xét hạnh kiểm theo kì này hay hạnh kiểm cả năm trước ak,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4070,Câu hỏi và câu trả lời tham khảo (liên quan), E là chủ nhân của bài đăg #1782 ad hiểu nhầm yêu em rồi.ý e ko phải ko công bằng so với ah chị khóa trướk mà là người 7.0 cũng bằg người 8.4 đều 3 tích lũy,,website_forum.forum_help
utc2_q_4071,Câu hỏi và câu trả lời tham khảo (liên quan), cho em hỏi trường mình có chế độ hay miễn giảm gì cho hộ CẬN NGHÈO không ạ! cảm ơn !,,website_forum.forum_help
utc2_q_4072,Câu hỏi và câu trả lời tham khảo (liên quan)," Cho em hỏi khi ra trường, bảng điểm được cấp là một cột hay 2 cột như trong bảng điểm online vậy ạ..",,website_forum.forum_help
utc2_q_4073,Câu hỏi và câu trả lời tham khảo (liên quan), Ad cho em hỏi sinh viên năm cuối khoa công trình ngoài học kỳ phụ hè và HKP tết thì còn HKP nào dành riêng cho mấy bạn năm cuối k ạ !!! cảm ơn Ad!!,,website_forum.forum_help
utc2_q_4074,Câu hỏi và câu trả lời tham khảo (liên quan)," Thầy cô ơi.vì sao từ k54 trở đi lại thay đổi cách tính điểm ko còn thang 2.5 3,5 ạk.e thấy tính như khóa các anh chị công bằg hơn chứ ạk.",,website_forum.forum_help
utc2_q_4075,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho hỏi e chưa qua thể dục f3 vs quốc phòng thì có phải nộp tiền chứng chỉ k ạ?,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4076,Câu hỏi và câu trả lời tham khảo (liên quan), Các Thầy Cô cho em hỏi trường mình khi nào có lịch phát bằng cho sv chính quy hệ chính quy k51 ạ? Và nếu e ở xa có nhờ người nhận bằng được không ạ. E xin cảm ơn! 2. Nhờ người nhận bằng hộ thì không được đâu bạn nhé.,,website_forum.forum_help
utc2_q_4077,Câu hỏi và câu trả lời tham khảo (liên quan), Ad cho e hỏi nếu bị cảnh cáo 3 lần liên tiếp thì có dc chuyện hệ học bằng 2 ko. Mà em nghe nói học hệ bằng 2 là xuống cần thơ học phải ko ạ. Sv K54,,website_forum.forum_help
utc2_q_4078,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho e hỏi e đăng kí ở kí túc xá ngày mùng 10 tháng 3 và thời hạn đóng tiền và làm hợp đồng từ ngày 16 đến 20 tháng 3 vậy vì về nhà bà con ở xa nên chiều ngày 16 e mới lên lại kí túc xá nên chưa làm hợp đồng được vậy mà tối ngày 16 ban quản lý đã xuống lập biên bản vi phạm nội quy kí túc xá là sao ạ . về tình và lý đều không hợp lý vì mới ngày đầu tiên của thời gian làm hợp đồng e là sinh viên năm cuối chuẩn bị nhận đồ án nếu bị kỉ luật thì sẽ không được nhận đồ án mong ad giải thích dùng e 18 này nhận đồ án rồi.cảm ơn ad Ad nhớ có lần bị mấy chú CA phạt vì phạt bảo hiểm xe honda mới hết hạn ngày hôm trước và hôm nay chưa kịp mua thôi!,,website_forum.forum_help
utc2_q_4079,Câu hỏi và câu trả lời tham khảo (liên quan), ad cho em hỏi vi phạm nội quy trong ktx thì bị trừ vào điểm rèn luyện hay là điểm tích lũy vậy ạ ? và số điểm trừ là bao nhiêu luôn ạ ?,qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4080,Câu hỏi và câu trả lời tham khảo (liên quan)," admin kiem giup em số đt của thầy cô phụ trách mảng chuyển hệ xuống học tại chức giúp em ạ.em tìm theo link <a href=""http://utc2.edu.vn/?mid=1&amp;pages=gioithieu&amp;dm=47"">http://utc2.edu.vn/?mid=1&amp;pages=gioithieu&amp;dm=47</a> mà tìm hoài ko đc ạ",qa_app.utc2_tags_6,website_forum.forum_help
utc2_q_4081,Câu hỏi và câu trả lời tham khảo (liên quan), cho em số điện thoại của ban đào tạo được không ạ ?.em cảm ơn,,website_forum.forum_help
utc2_q_4082,Câu hỏi và câu trả lời tham khảo (liên quan), em là chủ nhân của #1771 cho em hỏi thêm em học nghành ki thuat hệ chinh quy là 4.5 năm.em k54 học đc 1.5 năm rồi.vậy bây giờ em xuống tại chức phải học lại 4.5 năm + 6 tháng hay sao ạ.k liên quan gì tới mình đã học các môn ở hệ chính quy ạ ?. vậy thì lâu quá ạ,,website_forum.forum_help
utc2_q_4083,Câu hỏi và câu trả lời tham khảo (liên quan), cho em hỏi nếu bị đuổi học thì sinh viên có thể xin chuyển xuống hệ tại chức được không. nếu được thì sinh viên phải học lại từ đầu hay tiếp tục học với số tín chỉ đã tích lũy trong quá trình học trước đó. 2. Những học phần bạn đã qua thì được miễn học và được chuyển điểm nhé.,,website_forum.forum_help
utc2_q_4084,Câu hỏi và câu trả lời tham khảo (liên quan), Thầy cô cho em hỏi thời gian lưu trữ bảng điểm học tập là trong bao lâu ạ. Bởi em thấy trong hồ sơ xin việc có bảng điểm. Giả sử nếu em làm việc cho công ty này được 6 năm. Giờ em muốn xin việc ở công ty khác thì phải vào trường xin lại bảng điểm ạ? Và liệu khi đó thì trường còn lưu trữ dữ liệu điểm ngần ấy năm không ạ? Em cảm ơn nhiều.,,website_forum.forum_help
